timestamp,sensorId,temp,humidity,pressure
1780258486558,99,25.214316167941032,52.898243255221885,1026.9360286299977
1780258486560,162,22.132555859438817,58.16751130105715,1021.0083459477531
1780258486556,142,26.58352959141729,58.31522960797326,1009.2459774295914
1780258486686,203,25.729756189240785,55.61813203247168,1038.8137279794605
1780258486686,230,22.571496559006675,51.435947810430676,1034.1211957069252
1780258486686,33,20.666007708051932,61.025839335759485,1022.3325657065383
1780258486794,216,27.7813181980371,65.6916158590137,1032.3348264792721
1780258486795,105,24.431017925460345,66.98431483558709,1005.8468688018295
1780258486795,39,27.97809696935297,69.71928601803626,1045.9551195363128
1780258486904,241,21.942834146392702,66.27246250734518,1019.3779635845434
1780258486904,87,27.74445918352206,55.29473880834881,1023.6665773747953
1780258486904,192,29.49605392457525,69.12624567731763,1032.7926404604907
1780258487013,260,25.343983154862023,53.78342800781334,1014.8961355914889
1780258487013,82,23.158604725399286,50.55374640019806,1004.092595111219
1780258487013,205,24.913859146797094,57.97926262448136,1038.9595526745497
1780258487123,220,22.705172037340333,61.047313397992696,1033.6277814560276
1780258487125,67,26.720920560902474,67.0294879910928,1004.5332522039863
1780258487125,263,28.331979201153914,66.60695044042075,1037.9338925483612
1780258487235,203,25.333316724291546,65.30096867429931,1038.9172180284843
1780258487235,154,21.9826564080967,58.08166568505594,1031.8886226759282
1780258487235,15,28.533348443179072,64.48933415908495,1039.2050800790607
1780258487346,14,21.399425717596493,58.1140114338136,1007.6746290114371
1780258487346,30,21.851003913476735,57.04057529821237,1030.1479516030124
1780258487346,137,23.576072780122608,55.47699262389304,1020.8301035808544
1780258487457,21,29.000394290658523,55.47650576835507,1015.6222887430231
1780258487457,34,29.527225561271898,62.416668945240104,1023.4924581938635
1780258487459,257,26.20079064886794,54.24769200426683,1004.6716619822128
1780258487566,213,26.157153812349996,67.06985976881313,1034.5933742329487
1780258487567,58,20.383219357721046,66.01423875745462,1028.4347900347525
1780258487568,178,20.60582635806477,52.02529057860429,1033.7616845657321
1780258487675,299,21.14340536443904,60.52908201172857,1046.9418918026795
1780258487675,180,29.337785000129234,64.54309932152373,1011.6680336277906
1780258487676,129,25.268012341184487,50.3299296788386,1021.5842990623079
1780258487786,70,23.76995097559227,62.43276536055231,1030.1266401501166
1780258487786,187,23.88194625379361,55.17157552862777,1017.4464499427817
1780258487786,258,20.12468554505884,65.75755604766383,1004.0683064801354
1780258487894,62,22.88749352391425,50.07102520708974,1046.610235065577
1780258487894,150,28.127697192773446,64.85544870762122,1042.4010630280025
1780258487894,168,26.788064070991123,55.59024551889015,1042.695253015097
1780258488003,27,27.923330501041107,50.8829458972525,1043.8426465465059
1780258488003,217,25.251258238245597,61.20118287803221,1026.0284604266799
1780258488003,168,20.370715418222098,51.809669974053726,1045.1153188018254
1780258488112,60,21.312749452406045,59.6125732317865,1034.951021795476
1780258488112,220,21.929693464391885,50.95661432052635,1035.842235361844
1780258488112,116,24.327014173517405,62.94916859533626,1020.7219425491844
1780258488221,72,27.688845337472102,66.04311547352854,1026.023799985831
1780258488221,194,23.406397208473543,69.83460545473832,1011.2640161824659
1780258488221,261,27.498752142470018,52.639942584573106,1026.9640299858386
1780258488332,223,24.88640519338457,58.28867495167944,1046.5256976335304
1780258488332,51,22.67455833957191,65.71290692896574,1031.4184634833944
1780258488332,27,25.18177145991146,56.21641844695783,1020.892679295898
1780258488441,78,20.01402901901893,52.36952462111375,1033.7840868847572
1780258488441,263,20.913192699152624,67.38305096355211,1018.2284656541751
1780258488441,198,26.315420347873548,63.03592509727106,1003.529556325514
1780258488549,291,20.826511930600436,58.42729726070779,1043.913326060114
1780258488549,245,22.671283182131166,51.88980328976414,1010.2047980123523
1780258488549,2,20.974814136996006,68.90460628077001,1025.3409735397943
1780258488660,296,27.587200359641933,61.75051289869449,1008.8789420575093
1780258488661,26,23.657359887210767,64.61804504239274,1015.2942432565266
1780258488661,59,29.92570444260698,62.483786095610796,1017.6031422849875
1780258488771,140,25.524452872849487,55.6059097595426,1005.415308126153
1780258488771,176,28.05731735145095,63.00707885078304,1048.4961449951581
1780258488771,213,20.44965714666214,67.90175482066778,1019.4557321061262
1780258488878,52,23.18873804759379,64.08143315885069,1016.9424779004747
1780258488878,152,23.60367435633021,65.22237774795647,1027.423466992677
1780258488878,285,25.533574524093808,65.9664070590378,1031.770638729899
1780258488989,274,21.69251272900307,67.21077996383816,1034.952283532029
1780258488992,288,23.27859718651805,67.32747746119975,1046.4797130552
1780258488992,134,20.346203652380805,53.26250817213872,1020.6985092899947
1780258489100,21,21.26384026487039,57.22021180253944,1022.6701972081958
1780258489100,181,25.40623908935965,51.17306282494689,1046.9136240663622
1780258489100,283,27.693967040818368,51.636149018885384,1015.5011613908634
1780258489208,69,22.61444165114341,69.76483143685549,1041.6752780449099
1780258489208,21,25.964723977133023,52.590959720302536,1011.2030717044289
1780258489208,58,20.591090826334877,50.99718891601887,1007.9667858804241
1780258489320,162,21.33061777827951,67.23349246612237,1048.1519621430841
1780258489320,293,23.73469188509005,58.37056235648065,1000.1009764222961
1780258489320,294,21.65345123448875,52.10492747518722,1010.0598708934425
1780258489428,208,26.314531021291653,67.66028771237767,1045.1014937335065
1780258489428,240,23.450304504887594,67.91417314709,1020.9209042157926
1780258489430,121,24.76291492263327,52.0442604663903,1041.6587332893823
1780258489540,264,27.9020644880422,55.259609965627476,1022.6765561035877
1780258489540,263,23.50491010369122,63.965231927885945,1005.1719309712886
1780258489540,239,23.72062190941557,58.221259772453074,1048.883554692755
1780258489651,81,27.584771570812826,65.29625259648091,1024.45487331751
1780258489651,190,27.181294516847814,68.85450266784405,1008.9215716957021
1780258489651,121,25.357697289350792,61.37845882180295,1037.3896192291218
1780258489762,245,26.055247682347083,56.68512737613585,1006.3052476524896
1780258489762,191,29.99842042313182,56.33618065800356,1040.4786631971626
1780258489762,178,29.61266216850037,59.67223453288194,1048.281639294408
1780258489873,249,27.764860432747966,54.541072591029625,1026.4765012781208
1780258489873,255,22.392999358629638,55.46263882472262,1006.5761869016104
1780258489873,231,29.258395205851848,69.84478776550407,1035.5011624291265
1780258489982,246,20.54670273094003,62.60842148779725,1023.7057741277213
1780258489982,204,23.799806556242125,59.58510051201979,1016.8242763411465
1780258489982,38,23.037020594997365,61.04715415937683,1038.043955081383
1780258490090,205,26.621738408030794,69.96883754398593,1033.4402683830895
1780258490090,242,21.19187284083089,67.6429733668784,1007.8877757396081
1780258490090,173,24.81588978227892,56.92561392316537,1045.5233473905744
1780258490201,166,23.013257751960936,55.32603554107774,1011.7290641032394
1780258490201,159,27.047548073818078,50.611074120762396,1036.6612799725006
1780258490201,296,22.60631187596891,65.47977149080555,1001.1934950572048
1780258490310,97,20.0717836053275,55.50212270506743,1044.229597002228
1780258490310,300,26.154439700966947,58.3271925336777,1033.684834845498
