28,1779519500163,26.485660707533356,53.54776713021718,1040.2006142877528
277,1779519500272,22.7312098787033,56.59434559026923,1002.8123585787605
161,1779519500302,25.15983675659629,52.33160477389468,1032.3168596858143
91,1779519500330,26.711928431946575,51.495283278247705,1002.0167186353776
299,1779519500358,26.36090784090767,57.8650195069741,1043.6975353445334
44,1779519500389,25.555190859865945,51.340799086987246,1007.1474336391842
42,1779519500419,29.249539044587877,50.069231489959776,1045.4568121193518
130,1779519500541,24.689563737426365,60.76242825578049,1016.6765160764833
280,1779519500570,21.220146399657118,67.50065868008839,1032.4535068987664
4,1779519500450,23.864204505419554,54.178797425655475,1017.7656518060268
224,1779519500599,26.771772230145153,69.61803859487813,1013.3710888470107
130,1779519500690,24.22756423379392,64.8512644531366,1004.2073793782903
60,1779519500481,27.87197149043611,51.77651926236745,1002.637224411779
221,1779519500628,27.42939252961817,61.44206585424529,1037.8041952615506
22,1779519500513,24.003541166139357,64.34198873715751,1018.6499667750666
156,1779519500865,23.795800875021705,69.04861950666606,1013.5397604143645
221,1779519500719,29.954112778135325,51.25440645193695,1033.4088549010326
50,1779519500659,25.861722004581566,64.25185298827893,1040.8833947099354
214,1779519500807,24.804115774703952,61.58940574515552,1019.2698107254645
166,1779519500985,29.976464461939955,63.07110072073954,1048.783162256099
93,1779519500749,22.829226832806956,68.8000433833992,1039.7730822318947
292,1779519500836,21.908695264005985,56.73409194127298,1038.785707485285
156,1779519501046,27.219838884217054,55.366941790222924,1002.9356747104122
15,1779519500778,29.36732315809649,67.21786036948686,1006.129535630447
241,1779519500927,27.771281977543364,54.896052920121306,1041.7682476232683
131,1779519501194,27.2876679919127,66.26100053179469,1035.627160694211
73,1779519500896,24.58517243724258,52.65584035121756,1002.8585641721353
265,1779519501076,24.440263139230552,65.5431739588423,1014.6236113391103
151,1779519501340,26.33208875716925,62.433433623750005,1017.8473977371032
29,1779519500956,21.777834351420996,62.36125026893326,1048.6752928931958
258,1779519501106,22.27480832888899,65.6131917832678,1039.7635963062564
144,1779519501368,23.17929863586037,54.12156656781215,1033.5991282056107
87,1779519501017,22.571159824652018,69.41247188710086,1024.9047846750655
201,1779519501135,28.012697309584873,53.43927710923018,1047.9696594050354
99,1779519501281,22.87945263805621,51.81833114737211,1012.9811265960882
130,1779519501570,22.51427799257412,53.07273298798839,1039.4672906945243
229,1779519501166,28.83465193219704,68.67598130189542,1041.8580141263637
81,1779519501397,20.20861494134293,50.135201070241195,1006.498815700839
166,1779519501600,26.33958472454635,56.43366098453827,1000.6884994697339
205,1779519501221,25.850031079132933,54.595067729509964,1034.5304448142983
23,1779519501542,27.72579262014237,50.02811859633566,1019.8078063088799
125,1779519501628,29.529603447952724,68.2418920118662,1030.9057474750507
227,1779519501312,27.128031192948303,68.79802050761363,1037.9300918561803
10,1779519501780,25.157200170679214,61.513800466711515,1040.9639189255308
194,1779519501685,28.111983643945162,53.62522636228722,1020.3680821128048
214,1779519501425,27.667198754035542,59.79074351088072,1028.6293953618035
15,1779519501934,29.073435551035374,64.69324446404329,1028.5555150341422
132,1779519501865,28.566161420393378,54.228169448342136,1034.9637278133969
239,1779519501512,22.920728151150264,51.988989989009994,1043.8338068864855
63,1779519501964,28.929069804273873,67.70637157327067,1029.731874031741
130,1779519501905,27.72645980293946,61.38734671269912,1025.9828635736499
208,1779519501654,28.400831805366803,65.93665857887491,1008.4084138616145
57,1779519502135,23.779803516923586,69.37987273650873,1047.2492395312725
134,1779519502021,22.123666933023742,64.95024977305899,1018.4027775363127
223,1779519501718,20.501971372004853,65.75296597141767,1031.545154041382
126,1779519502050,27.96261513710607,50.52663342970534,1012.13429772755
299,1779519501993,25.27909505937857,54.77878092918894,1047.016965898386
149,1779519502107,20.348991429210987,56.60260458661928,1024.2771140297043
297,1779519502079,21.040039536052443,59.91058407603012,1001.9935929353127
192,1779519502193,26.646259336077847,67.36731033169384,1000.0709495047078
235,1779519502164,25.845924866045436,63.12039893329789,1049.7255134298982
86,1779519502585,28.10368015235475,59.33593723395754,1013.7262703230463
167,1779519502248,27.88036499605174,66.67552741418211,1048.5982612996681
201,1779519502222,29.608534057934712,55.63586484416056,1010.9268633650438
33,1779519502610,22.222641631355657,61.25087090143541,1038.9595254526998
182,1779519502276,21.48991185573985,57.97291076544455,1003.6334954756788
295,1779519502389,28.329767035927517,56.23804668406432,1006.3314046927118
83,1779519502668,25.637142763201602,60.67195929208297,1040.213164532849
102,1779519502305,23.721154211061553,63.6515612660187,1019.9180548756938
255,1779519502418,21.804222222955136,54.055820278714535,1028.4635839276234
53,1779519502723,26.885947982950352,56.7149818653209,1029.9743244980968
194,1779519502446,23.828029940398068,65.55594877742551,1043.849452686919
254,1779519502485,27.897083979750914,69.77709217327798,1038.2660135413066
99,1779519502754,28.952757586712515,68.44902333739459,1036.6037260518715
192,1779519502530,23.476818791349476,60.80019353499953,1020.0278911509758
251,1779519502559,21.019228311249783,63.228299947715485,1027.8177726018323
57,1779519502782,22.843333775096696,69.29837899883731,1044.4110088532534
195,1779519502639,27.897648179095548,63.96542400994413,1043.6744567338958
235,1779519502696,27.185091490632743,53.19080996579283,1040.1729443392355
12,1779519502931,21.695304480000964,66.15964084484979,1007.9435060425401
147,1779519502816,28.17323925680283,53.35997156186562,1003.0777100805807
299,1779519502874,26.739416897708832,51.50246458704793,1013.4306092128219
62,1779519503085,20.467427015755717,50.91380283667892,1033.0983201773442
121,1779519502844,25.03848019946772,61.53128058051925,1049.4802776963672
245,1779519502902,20.712529479887863,65.76004645582832,1009.16060337426
97,1779519503146,20.140030181922302,67.73518931343293,1045.0588156587455
141,1779519502966,27.444940930681998,57.16554533281888,1036.2743815768677
256,1779519502994,21.38860926601113,51.26861204015986,1014.203075532548
84,1779519503234,28.927428810854927,56.472583953964055,1044.9878709218399
169,1779519503056,27.432997941404448,64.7669795232546,1000.4723540859445
245,1779519503117,20.176548991702088,51.676904980609166,1001.871449041857
92,1779519503316,25.288420550511823,56.786536199893575,1002.847213283828
146,1779519503203,20.24727054771316,58.58609640849181,1004.8277190388849
243,1779519503175,27.911817652968573,58.6601154333579,1043.2380323136897
1,1779519503509,29.71810556247451,64.3404385003721,1002.5839000721355
159,1779519503260,28.4540942226541,50.77443896403263,1035.5942373028356
236,1779519503287,27.556835818636912,55.528889500652134,1020.7507762922478
82,1779519503609,26.6867076409352,55.87212817656368,1037.3080612450808
101,1779519503375,20.834322706821673,67.35118211214743,1039.0570989186463
245,1779519503405,20.025283056916013,50.398603063539454,1018.316407829416
53,1779519503936,20.5578374126219,55.76388751275188,1043.091503761309
142,1779519503438,29.308296419952878,60.186797124338334,1034.2060766376412
281,1779519503567,24.0851527275111,66.90869940106347,1025.3354374735222
120,1779519503700,25.530269218075873,59.715310662125134,1015.4689413081443
221,1779519503663,21.468137154452563,69.6319150506177,1047.04117308132
122,1779519503767,25.113280282883935,62.27347695879686,1037.3115094865484
37,1779519504200,27.995688406360593,67.95275618811979,1036.0740955854446
268,1779519503805,23.06579712058381,52.010821509979955,1023.6079521886548
111,1779519503839,21.488294679170103,50.512584183272914,1036.9623945433273
99,1779519504234,24.907369978494245,52.12590823974012,1016.1247723127724
296,1779519503901,27.520648300302057,56.223359910855,1020.5482353425023
199,1779519503870,29.512927180935478,60.07092924839364,1046.1136795055968
237,1779519504018,24.588610021666618,50.53005182952813,1004.9143525212264
143,1779519504312,27.558726871037834,61.14497031807893,1029.9759531550885
211,1779519504072,28.687963177283713,59.44076490909492,1012.8502907727752
106,1779519504384,22.074122469831522,55.418140519850624,1013.2794172912169
296,1779519504270,28.06668474018774,69.92184029014786,1029.9827018112799
132,1779519504537,22.80225816658618,61.687514758160695,1021.9563491550896
249,1779519504469,24.284858430049184,62.65528595408453,1027.289962844211
145,1779519504579,22.015904874074515,53.03619884391008,1024.2641412537837
209,1779519504823,23.928780295650032,59.991838217131956,1049.256107120655
31,1779519504935,21.28548199004908,58.8917666815321,1031.8919413298593
189,1779519504624,20.909120726328545,50.549097713001615,1043.3095201775875
234,1779519504991,29.50903310267015,64.35601212210321,1012.9698377820608
121,1779519504710,20.943708523852195,53.047224478838636,1011.7460736806813
206,1779519505058,23.945820374288886,57.87765822180111,1042.3734456805598
33,1779519505175,28.93822637088741,56.25362023576225,1000.9325505441591
138,1779519504771,28.76166317890829,63.41903887761295,1026.0484683154543
47,1779519505222,21.684240128923093,65.992910651214,1048.2933033965314
213,1779519505323,27.488623928364724,61.32420884000536,1043.2670143662976
151,1779519505134,29.464724035213255,52.54934001184463,1036.9801119665974
262,1779519505409,29.714948162474286,61.40160993201682,1011.1806066662278
105,1779519505260,26.998688114726114,66.05278898099311,1020.4262627235827
297,1779519505445,28.626695650248482,57.78141015375711,1033.5386014945716
173,1779519505371,24.856652077163254,55.93026716255889,1020.0020869855545
24,1779519505549,29.112746890316288,65.5834266690706,1002.0998717535946
266,1779519505477,20.474161004078155,69.30458468690483,1049.183029669568
115,1779519505587,29.725842679253894,58.599428791947226,1047.2877572921527
56,1779519505623,25.067875417413255,55.39777555018935,1020.7547373678893
245,1779519505513,22.516602518601307,62.66428141226082,1025.8717816181813
126,1779519505660,21.81033598201727,54.20310895166071,1031.864305138273
5,1779519505723,28.230840104573602,59.45505155921462,1029.462843669936
210,1779519505788,26.396952256026047,53.797253303755596,1012.7197217399862
178,1779519505692,23.841848249565977,56.709140550207195,1016.306920887696
62,1779519505757,23.467388248844262,69.29419294918344,1038.0831593714172
207,1779519505893,21.097077211863276,53.641346014200714,1019.9158890349715
195,1779519505856,28.723262605354712,56.32229326705585,1018.1344813703545
32,1779519505821,29.507835085091937,55.78051420277207,1042.3352624869538
266,1779519505985,26.085369612720463,55.82048877520751,1049.9732792589737
175,1779519505940,26.350936763520117,51.049516929649634,1039.35507734992
279,1779519506109,26.922128420522252,56.00756365519995,1033.1273017373417
191,1779519506032,22.447013723171032,55.17232460214165,1009.7654412814861
281,1779519506149,26.781269411010257,69.45881643708208,1017.5378741671918
118,1779519506068,24.73642203936798,50.81762551057089,1011.4975090972323
65,1779519506337,29.13588968845302,65.02590358422165,1022.6046437307992
244,1779519506189,25.08144371971023,69.60156454072627,1021.3065832647894
105,1779519506259,24.48609714223283,67.53926615723861,1040.1426694106449
291,1779519506223,28.28788601542609,50.313331151353594,1010.3791020398172
113,1779519506298,28.994943903263156,62.309026895923566,1048.5759677422466
10,1779519506533,22.59370501766679,57.01539170846506,1028.0596063893165
210,1779519506382,26.86611416369321,60.603067351028,1033.1362616621184
171,1779519506426,20.37716077556785,55.53474147028848,1011.7862917079443
100,1779519506574,28.54566174260617,62.85500025921238,1012.389308550957
277,1779519506473,24.59767285263184,52.660131093711065,1040.211950267008
35,1779519506609,23.24335034317112,54.46945517428735,1039.3098963435525
207,1779519506653,22.33727711244427,66.37691395061475,1033.3998002385708
